env,mutation,k,elapse,profit
0,2,4,256,1130.975
0,2,4,256,961.0
0,2,4,256,1397.85
0,2,4,256,1567.975
0,2,4,256,1063.3
0,2,4,256,1243.9
0,2,4,256,859.825
0,2,4,256,1110.15
0,2,4,256,1148.1
0,2,4,256,1466.0
0,2,4,256,1852.15
0,2,6,32,999.875
0,2,6,32,861.0
0,2,6,32,1223.85
0,2,6,32,1043.55
0,2,6,32,1039.55
0,2,6,32,1099.675
0,2,6,32,1087.225
0,2,6,32,971.25
0,2,6,32,1176.025
0,2,6,32,1051.125
0,2,6,32,1398.525
0,2,6,32,716.525
0,2,6,32,1162.5
0,2,6,32,1131.625
0,2,6,32,1200.725
0,2,6,32,1521.875
0,2,6,32,1008.0
0,2,6,32,906.675
0,2,6,32,946.225
0,2,6,32,1328.3
0,2,6,32,1085.225
0,2,6,32,1479.625
0,2,6,32,1652.725
0,2,6,32,1252.575
0,2,6,32,1068.675
0,2,6,32,1219.275
0,2,6,32,1449.525
0,2,6,32,1276.075
0,2,6,32,1441.525
0,2,6,32,1156.175
0,2,6,32,950.0
0,2,6,32,1136.35
0,2,6,32,1543.825
0,2,6,32,1052.35
0,2,6,32,1349.2
0,2,6,32,1344.425
0,2,6,32,1150.275
0,2,6,32,1423.775
0,2,6,32,1708.1
0,2,6,32,1404.45
0,2,6,32,1293.425
0,2,6,32,949.85
0,2,6,32,1175.95
0,2,6,32,951.25
0,2,6,32,960.975
0,2,6,32,830.35
0,2,6,32,1215.15
0,2,6,32,1496.775
0,2,6,32,1231.875
0,2,6,32,1194.875
0,2,6,64,782.725
0,2,6,64,885.85
0,2,6,64,1233.675
0,2,6,64,1315.55
0,2,6,64,1612.125
0,2,6,64,1169.825
0,2,6,64,1698.2
0,2,6,64,813.25
0,2,6,64,1402.625
0,2,6,64,933.9
0,2,6,64,1474.625
0,2,6,64,1188.125
0,2,6,64,868.775
0,2,6,64,700.3
0,2,6,64,1527.05
0,2,6,64,794.3
0,2,6,64,1477.175
0,2,6,64,1178.35
0,2,6,64,1371.075
0,2,6,64,1312.675
0,2,6,64,1095.3
0,2,6,64,1433.8
0,2,6,64,1616.5
0,2,6,64,1288.3
0,2,6,64,980.425
0,2,6,64,1219.1
0,2,6,64,1483.8
0,2,6,64,1599.45
0,2,6,64,1640.2
0,2,6,64,1936.975
0,2,6,64,868.525
0,2,6,64,1246.075
0,2,6,64,1828.075
0,2,6,64,1012.3
0,2,6,64,925.875
0,2,6,64,1126.95
0,2,6,64,1617.125
0,2,6,64,1889.55
0,2,6,64,1346.45
0,2,6,64,864.925
0,2,6,64,1117.375
0,2,6,64,950.325
0,2,6,64,1431.65
0,2,6,64,770.35
0,2,6,64,1289.55
0,2,6,64,1206.125
0,2,6,64,1006.325
0,2,6,64,1017.325
0,2,6,64,1225.4
0,2,6,64,1037.65
0,2,6,128,1126.575
0,2,6,128,1995.1
0,2,6,128,1497.4
0,2,6,128,1491.275
0,2,6,128,935.225
0,2,6,128,605.625
0,2,6,128,1401.3
0,2,6,128,1195.0
0,2,6,128,825.8
0,2,6,128,1419.65
0,2,6,128,1355.0
0,2,6,128,1510.45
0,2,6,128,1216.275
0,2,6,128,1330.3
0,2,6,128,1435.025
0,2,6,128,1248.475
0,2,6,128,1025.475
0,2,6,128,1466.475
0,2,6,128,1519.8
0,2,6,128,1493.85
0,2,6,128,1118.4
0,2,6,128,787.575
0,2,6,128,1009.175
0,2,6,128,1046.55
0,2,6,128,1272.3
0,2,6,128,1267.825
0,2,6,128,1618.25
0,2,6,128,1732.85
0,2,6,128,1631.2
0,2,6,128,1593.225
0,2,6,128,1003.425
0,2,6,128,1613.35
0,2,6,128,1100.45
0,2,6,128,1469.6
0,2,6,128,1054.75
0,2,6,128,1248.65
0,2,6,128,1451.3
0,2,6,128,1204.775
0,2,6,128,1086.7
0,2,6,128,1562.0
0,2,6,128,1227.7
0,2,6,128,1179.325
0,2,6,128,1113.625
0,2,6,128,968.725
0,2,6,128,1216.575
0,2,6,128,1150.4
0,2,6,128,1575.75
0,2,6,128,1370.125
0,2,6,128,1122.0
0,2,6,128,1378.2
0,2,6,256,1064.775
0,2,6,256,1087.75
0,2,6,256,1062.2
0,2,6,256,1420.25
0,2,6,256,1157.675
0,2,6,256,1394.85
0,2,6,256,1744.15
0,2,6,256,1385.075
0,2,6,256,1357.15
0,2,6,256,1358.025
0,2,6,256,1230.25
0,2,6,256,1322.925
0,2,6,256,1655.75
0,2,6,256,1308.25
0,2,6,256,1211.775
0,2,6,256,1037.3
0,2,6,256,867.5
0,2,6,256,1623.025
0,2,6,256,845.25
0,2,6,256,1342.575
0,2,6,256,610.275
0,2,6,256,811.1
0,2,6,256,1468.925
0,2,6,256,1195.3
0,2,6,256,689.65
0,2,6,256,856.075
0,2,6,256,937.0
0,2,6,256,1459.925
0,2,6,256,325.8
0,2,6,256,1364.5
0,2,6,256,1457.05
0,2,6,256,942.575
0,2,6,256,1242.25
0,2,6,256,1251.225
0,2,6,256,941.85
0,2,6,256,1123.85
0,2,6,256,955.025
0,2,6,256,1310.375
0,2,6,256,1180.125
0,2,6,256,1126.625
0,2,6,256,1044.9
0,2,6,256,1443.925
0,2,6,256,1106.85
0,2,6,256,656.8
0,2,6,256,993.25
0,2,6,256,891.425
0,2,6,256,1196.95
0,2,6,256,1019.475
0,2,6,256,1536.75
0,2,6,256,1523.1
0,2,8,32,1533.325
0,2,8,32,1306.775
0,2,8,32,1001.25
0,2,8,32,1344.9
0,2,8,32,889.375
0,2,8,32,1347.35
0,2,8,32,1558.75
0,2,8,32,1075.9
0,2,8,32,1328.0
0,2,8,32,1410.7
0,2,8,32,1634.2
0,2,8,32,1017.1
0,2,8,32,892.25
0,2,8,32,994.175
0,2,8,32,1594.0
0,2,8,32,1302.375
0,2,8,32,1022.675
0,2,8,32,1134.4
0,2,8,32,1178.725
0,2,8,32,617.125
0,2,8,32,1223.7
0,2,8,32,969.025
0,2,8,32,796.975
0,2,8,32,966.625
0,2,8,32,1068.5
0,2,8,32,1161.175
0,2,8,32,920.075
0,2,8,32,1117.975
0,2,8,32,998.525
0,2,8,32,1039.65
0,2,8,32,1900.825
0,2,8,32,825.2
0,2,8,32,1070.25
0,2,8,32,818.875
0,2,8,32,1101.175
0,2,8,32,1371.9
0,2,8,32,1459.8
0,2,8,32,1125.5
0,2,8,32,1046.65
0,2,8,32,996.675
0,2,8,32,1456.225
0,2,8,32,1195.125
0,2,8,32,893.65
0,2,8,32,1391.825
0,2,8,32,1338.175
0,2,8,32,1476.8
0,2,8,32,755.375
0,2,8,32,869.125
0,2,8,32,757.6
0,2,8,32,965.975
0,2,8,64,1121.125
0,2,8,64,1408.375
0,2,8,64,956.975
0,2,8,64,988.2
0,2,8,64,1225.3
0,2,8,64,1181.65
0,2,8,64,1263.05
0,2,8,64,1224.725
0,2,8,64,1364.9
0,2,8,64,1146.35
0,2,8,64,1138.2
0,2,8,64,1167.425
0,2,8,64,983.475
0,2,8,64,1069.225
0,2,8,64,1274.35
0,2,8,64,1334.225
0,2,8,64,1029.25
0,2,8,64,1203.3
0,2,8,64,1254.775
0,2,8,64,931.075
0,2,8,64,1247.45
0,2,8,64,1326.35
0,2,8,64,1282.55
0,2,8,64,991.5
0,2,8,64,1545.15
0,2,8,64,1080.95
0,2,8,64,844.375
0,2,8,64,425.6
0,2,8,64,1117.05
0,2,8,64,1415.8
0,2,8,64,882.075
0,2,8,64,1280.85
0,2,8,64,1527.175
0,2,8,64,1154.45
0,2,8,64,1283.425
0,2,8,64,933.475
0,2,8,64,1183.975
0,2,8,64,1041.575
0,2,8,64,520.4
0,2,8,64,1051.4
0,2,8,64,1035.4
0,2,8,64,1162.375
0,2,8,64,1411.6
0,2,8,64,1075.35
0,2,8,64,1630.975
0,2,8,64,774.025
0,2,8,64,1181.55
0,2,8,64,1443.775
0,2,8,64,1471.475
0,2,8,64,1370.125
0,2,8,128,1302.1
0,2,8,128,1379.05
0,2,8,128,800.05
0,2,8,128,1393.75
0,2,8,128,1254.0
0,2,8,128,1071.975
0,2,8,128,1661.625
0,2,8,128,899.175
0,2,8,128,1254.125
0,2,8,128,1365.7
0,2,8,128,1101.025
0,2,8,128,1372.425
0,2,8,128,1098.925
0,2,8,128,1218.55
0,2,8,128,1559.325
0,2,8,128,1018.35
0,2,8,128,1369.225
0,2,8,128,1196.125
0,2,8,128,1393.9
0,2,8,128,957.25
0,2,8,128,1249.1
0,2,8,128,670.075
0,2,8,128,839.75
0,2,8,128,892.25
0,2,8,128,1277.625
0,2,8,128,1165.45
0,2,8,128,854.475
0,2,8,128,840.6
0,2,8,128,1241.525
0,2,8,128,1146.5
0,2,8,128,1444.875
0,2,8,128,514.175
0,2,8,128,1291.15
0,2,8,128,560.025
0,2,8,128,610.625
0,2,8,128,1584.375
0,2,8,128,1086.225
0,2,8,128,782.2
0,2,8,128,1635.35
0,2,8,128,1429.175
0,2,8,128,1090.025
0,2,8,128,1852.725
0,2,8,128,1918.05
0,2,8,128,1155.675
0,2,8,128,1583.25
0,2,8,128,1103.025
0,2,8,128,1215.775
0,2,8,128,1413.05
0,2,8,128,1261.625
0,2,8,128,995.7
0,2,8,256,1454.4
0,2,8,256,1218.975
0,2,8,256,495.375
0,2,8,256,804.475
0,2,8,256,1593.975
0,2,8,256,1135.2
0,2,8,256,1283.25
0,2,8,256,1094.6
0,2,8,256,1427.725
0,2,8,256,1393.5
0,2,8,256,1093.875
0,2,8,256,1152.475
0,2,8,256,1126.0
0,2,8,256,1203.55
0,2,8,256,612.875
0,2,8,256,1213.2
0,2,8,256,1550.475
0,2,8,256,574.175
0,2,8,256,1206.95
0,2,8,256,1297.425
0,2,8,256,573.525
0,2,8,256,1159.9
0,2,8,256,997.325
0,2,8,256,1547.925
0,2,8,256,892.55
0,2,8,256,924.15
0,2,8,256,1721.6
0,2,8,256,1179.65
0,2,8,256,1435.525
0,2,8,256,664.9
0,2,8,256,1471.675
0,2,8,256,1486.2
0,2,8,256,1105.45
0,2,8,256,1185.0
0,2,8,256,1318.05
0,2,8,256,1461.725
0,2,8,256,1126.975
0,2,8,256,1089.325
0,2,8,256,1115.625
0,2,8,256,951.25
0,2,8,256,894.875
0,2,8,256,1602.675
0,2,8,256,886.3
0,2,8,256,1402.275
0,2,8,256,1015.0
0,2,8,256,683.1
0,2,8,256,621.075
0,2,8,256,1024.15
0,2,8,256,1056.675
0,2,8,256,1158.025
0,2,10,32,1320.225
0,2,10,32,1168.3
0,2,10,32,1010.475
0,2,10,32,1140.825
0,2,10,32,1574.4
0,2,10,32,1060.175
0,2,10,32,1187.75
0,2,10,32,975.8
0,2,10,32,1476.55
0,2,10,32,1394.75
0,2,10,32,1399.05
0,2,10,32,1283.425
0,2,10,32,762.15
0,2,10,32,1001.35
0,2,10,32,863.375
0,2,10,32,1163.475
0,2,10,32,1004.375
0,2,10,32,362.375
0,2,10,32,1019.55
0,2,10,32,996.3
0,2,10,32,1393.025
0,2,10,32,1230.075
0,2,10,32,1293.975
0,2,10,32,1546.625
0,2,10,32,962.3
0,2,10,32,1447.45
0,2,10,32,795.2
0,2,10,32,1300.5
0,2,10,32,1358.225
0,2,10,32,847.175
0,2,10,32,1473.625
0,2,10,32,1158.1
0,2,10,32,1226.975
0,2,10,32,1174.425
0,2,10,32,1251.625
0,2,10,32,1144.85
0,2,10,32,1804.9
0,2,10,32,901.85
0,2,10,32,1008.35
0,2,10,32,1057.35
0,2,10,32,1573.775
0,2,10,32,682.525
0,2,10,32,1346.35
0,2,10,32,1113.0
0,2,10,32,1454.025
0,2,10,32,1030.25
0,2,10,32,1337.375
0,2,10,32,1196.075
0,2,10,32,764.375
0,2,10,32,1534.825
0,2,10,64,1597.225
0,2,10,64,1262.4
0,2,10,64,1614.575
0,2,10,64,1331.775
0,2,10,64,1341.775
0,2,10,64,1007.925
0,2,10,64,1227.3
0,2,10,64,1174.575
0,2,10,64,1699.6
0,2,10,64,1179.175
0,2,10,64,1439.575
0,2,10,64,1226.775
0,2,10,64,1067.8
0,2,10,64,1032.425
0,2,10,64,1260.725
0,2,10,64,1048.55
0,2,10,64,1182.575
0,2,10,64,1610.55
0,2,10,64,1369.425
0,2,10,64,1363.575
0,2,10,64,1196.65
0,2,10,64,1055.875
0,2,10,64,951.775
0,2,10,64,1989.825
0,2,10,64,824.35
0,2,10,64,948.475
0,2,10,64,1150.825
0,2,10,64,994.075
0,2,10,64,530.575
0,2,10,64,958.65
0,2,10,64,1152.375
0,2,10,64,1378.475
0,2,10,64,1032.475
0,2,10,64,1152.075
0,2,10,64,1120.75
0,2,10,64,1463.85
0,2,10,64,1454.3
0,2,10,64,963.175
0,2,10,64,1371.3
0,2,10,64,1136.225
0,2,10,64,1274.475
0,2,10,64,1903.2
0,2,10,64,1099.225
0,2,10,64,1145.325
0,2,10,64,1108.25
0,2,10,64,936.925
0,2,10,64,946.1
0,2,10,64,996.275
0,2,10,64,1368.425
0,2,10,64,1577.1
0,2,10,128,1398.6
0,2,10,128,1155.6
0,2,10,128,985.4
0,2,10,128,1704.4
0,2,10,128,1049.75
0,2,10,128,1209.675
0,2,10,128,878.025
0,2,10,128,1427.85
0,2,10,128,1489.85
0,2,10,128,1488.95
0,2,10,128,1301.375
0,2,10,128,841.05
0,2,10,128,1787.575
0,2,10,128,1009.55
0,2,10,128,1142.2
0,2,10,128,763.525
0,2,10,128,1032.625
0,2,10,128,1040.075
0,2,10,128,1744.125
0,2,10,128,766.75
0,2,10,128,1546.375
0,2,10,128,1464.875
0,2,10,128,1132.15
0,2,10,128,615.975
0,2,10,128,1132.225
0,2,10,128,859.575
0,2,10,128,1420.475
0,2,10,128,1335.05
0,2,10,128,828.9
0,2,10,128,1372.925
0,2,10,128,1081.675
0,2,10,128,1039.8
0,2,10,128,1201.4
0,2,10,128,1048.675
0,2,10,128,683.725
0,2,10,128,1498.25
0,2,10,128,1459.375
0,2,10,128,1722.375
0,2,10,128,1334.3
0,2,10,128,1420.35
0,2,10,128,1570.8
0,2,10,128,908.15
0,2,10,128,1109.075
0,2,10,128,964.725
0,2,10,128,1323.625
0,2,10,128,1412.625
0,2,10,128,989.55
0,2,10,128,1704.65
0,2,10,128,1164.95
0,2,10,128,751.3
0,2,10,256,1031.125
0,2,10,256,1306.45
0,2,10,256,961.625
0,2,10,256,1923.7
0,2,10,256,1192.75
0,2,10,256,991.475
0,2,10,256,1239.075
0,2,10,256,1556.15
0,2,10,256,1321.425
0,2,10,256,1539.625
0,2,10,256,1543.7
0,2,10,256,649.95
0,2,10,256,2124.025
0,2,10,256,1574.75
0,2,10,256,2028.225
0,2,10,256,1547.4
0,2,10,256,1350.825
0,2,10,256,1535.8
0,2,10,256,1164.2
0,2,10,256,1661.625
0,2,10,256,1132.5
0,2,10,256,1428.7
0,2,10,256,1053.2
0,2,10,256,1597.2
0,2,10,256,872.475
0,2,10,256,1298.55
0,2,10,256,1526.95
0,2,10,256,1339.75
0,2,10,256,1274.9
0,2,10,256,1035.225
0,2,10,256,1392.925
0,2,10,256,1452.55
0,2,10,256,1036.775
0,2,10,256,1508.725
0,2,10,256,1305.2
0,2,10,256,769.375
0,2,10,256,1274.975
0,2,10,256,1546.65
0,2,10,256,1568.0
0,2,10,256,1020.725
0,2,10,256,1136.1
0,2,10,256,778.775
0,2,10,256,920.625
0,2,10,256,1087.3
0,2,10,256,846.075
0,2,10,256,1045.975
0,2,10,256,1014.1
0,2,10,256,1523.625
0,2,10,256,1347.7
0,2,10,256,1382.45
0,2,12,32,1171.85
0,2,12,32,1346.65
0,2,12,32,954.5
0,2,12,32,974.925
0,2,12,32,852.525
0,2,12,32,1311.375
0,2,12,32,848.85
0,2,12,32,1148.85
0,2,12,32,1076.2
0,2,12,32,1285.725
0,2,12,32,1025.7
0,2,12,32,969.25
0,2,12,32,1272.55
0,2,12,32,1079.55
0,2,12,32,727.1
0,2,12,32,953.2
0,2,12,32,1405.575
0,2,12,32,1046.675
0,2,12,32,1207.9
0,2,12,32,1636.0
0,2,12,32,917.8
0,2,12,32,1679.175
0,2,12,32,1159.125
0,2,12,32,970.675
0,2,12,32,816.425
0,2,12,32,1030.35
0,2,12,32,1341.725
0,2,12,32,1435.625
0,2,12,32,1430.95
0,2,12,32,1231.525
0,2,12,32,1008.65
0,2,12,32,1475.475
0,2,12,32,1246.85
0,2,12,32,1318.625
0,2,12,32,1084.725
0,2,12,32,1079.025
0,2,12,32,1402.775
0,2,12,32,1359.1
0,2,12,32,1289.45
0,2,12,32,1274.75
0,2,12,32,1292.35
0,2,12,32,1084.55
0,2,12,32,1054.425
0,2,12,32,1001.05
0,2,12,32,984.825
0,2,12,32,1536.3
0,2,12,32,1402.95
0,2,12,32,1364.85
0,2,12,32,1138.825
0,2,12,32,1095.45
0,2,12,64,1302.425
0,2,12,64,1434.275
0,2,12,64,905.4
0,2,12,64,926.425
0,2,12,64,1101.35
0,2,12,64,1142.15
0,2,12,64,791.05
0,2,12,64,1580.6
0,2,12,64,1212.9
0,2,12,64,1094.6
0,2,12,64,1210.875
0,2,12,64,947.95
0,2,12,64,1435.95
0,2,12,64,1061.55
0,2,12,64,783.45
0,2,12,64,799.675
0,2,12,64,1169.225
0,2,12,64,1678.9
0,2,12,64,1133.325
0,2,12,64,830.275
0,2,12,64,998.25
0,2,12,64,1415.125
0,2,12,64,1359.65
0,2,12,64,1335.1
0,2,12,64,1309.05
0,2,12,64,972.525
0,2,12,64,1341.3
0,2,12,64,1338.8
0,2,12,64,904.45
0,2,12,64,1205.725
0,2,12,64,1098.675
0,2,12,64,852.25
0,2,12,64,1340.45
0,2,12,64,1665.0
0,2,12,64,993.575
0,2,12,64,1335.325
0,2,12,64,1397.675
0,2,12,64,1042.575
0,2,12,64,1142.075
0,2,12,64,1254.15
0,2,12,64,1356.625
0,2,12,64,1358.225
0,2,12,64,1114.325
0,2,12,64,1468.3
0,2,12,64,1134.2
0,2,12,64,1589.75
0,2,12,64,1380.55
0,2,12,64,1588.675
0,2,12,64,1181.25
0,2,12,64,1366.4
0,2,12,128,1990.75
0,2,12,128,1447.15
0,2,12,128,1549.625
0,2,12,128,831.825
0,2,12,128,1376.925
0,2,12,128,1109.725
0,2,12,128,1452.525
0,2,12,128,1297.2
0,2,12,128,1029.7
0,2,12,128,702.55
0,2,12,128,1492.325
0,2,12,128,745.975
0,2,12,128,840.625
0,2,12,128,1388.525
0,2,12,128,1339.925
0,2,12,128,1533.2
0,2,12,128,913.625
0,2,12,128,1482.525
0,2,12,128,1541.425
0,2,12,128,913.025
0,2,12,128,910.6
0,2,12,128,1295.2
0,2,12,128,1492.8
0,2,12,128,1268.475
0,2,12,128,1001.5
0,2,12,128,1295.5
0,2,12,128,970.35
0,2,12,128,1265.875
0,2,12,128,1427.5
0,2,12,128,1404.175
0,2,12,128,866.175
0,2,12,128,1167.775
0,2,12,128,1203.2
0,2,12,128,612.75
0,2,12,128,1580.15
0,2,12,128,1303.3
0,2,12,128,715.55
0,2,12,128,1131.725
0,2,12,128,1364.825
0,2,12,128,1090.875
0,2,12,128,1196.4
0,2,12,128,1027.375
0,2,12,128,2017.575
0,2,12,128,1113.125
0,2,12,128,501.275
0,2,12,128,1173.475
0,2,12,128,1513.05
0,2,12,128,1513.75
0,2,12,128,1278.25
0,2,12,128,937.6
0,2,12,256,1259.075
0,2,12,256,991.5
0,2,12,256,1365.35
0,2,12,256,1240.225
0,2,12,256,1360.975
0,2,12,256,1245.225
0,2,12,256,1414.15
0,2,12,256,1250.15
0,2,12,256,1272.825
0,2,12,256,1085.3
0,2,12,256,1289.75
0,2,12,256,1385.325
0,2,12,256,1159.975
0,2,12,256,1697.85
0,2,12,256,1683.25
0,2,12,256,1353.1
0,2,12,256,1120.9
0,2,12,256,1341.975
0,2,12,256,1217.475
0,2,12,256,1352.95
0,2,12,256,1302.575
0,2,12,256,1327.475
0,2,12,256,1013.05
0,2,12,256,1263.35
0,2,12,256,980.075
0,2,12,256,1257.35
0,2,12,256,1048.725
0,2,12,256,1585.95
0,2,12,256,1241.4
0,2,12,256,1150.55
0,2,12,256,1072.325
0,2,12,256,1057.825
0,2,12,256,1756.225
0,2,12,256,1379.225
0,2,12,256,922.225
0,2,12,256,1621.625
0,2,12,256,1687.825
0,2,12,256,1138.55
0,2,12,256,1801.6
0,2,12,256,1189.575
0,2,12,256,1125.25
0,2,12,256,1207.275
0,2,12,256,1457.95
0,2,12,256,887.7
0,2,12,256,929.15
0,2,12,256,1368.6
0,2,12,256,1542.15
0,2,12,256,1110.125
0,2,12,256,929.275
0,2,12,256,1137.25
0,2,14,32,1411.925
0,2,14,32,891.15
0,2,14,32,867.2
0,2,14,32,929.1
0,2,14,32,707.825
0,2,14,32,1100.6
0,2,14,32,938.35
0,2,14,32,823.625
0,2,14,32,1226.1
0,2,14,32,1342.8
0,2,14,32,870.575
0,2,14,32,1179.975
0,2,14,32,1130.525
0,2,14,32,1396.925
0,2,14,32,1613.675
0,2,14,32,854.25
0,2,14,32,1327.2
0,2,14,32,1626.3
0,2,14,32,981.9
0,2,14,32,948.0
0,2,14,32,927.575
0,2,14,32,978.125
0,2,14,32,1322.925
0,2,14,32,939.7
0,2,14,32,1221.4
0,2,14,32,803.3
0,2,14,32,954.95
0,2,14,32,1319.85
0,2,14,32,1710.35
0,2,14,32,697.775
0,2,14,32,775.725
0,2,14,32,1747.325
0,2,14,32,2074.225
0,2,14,32,1362.35
0,2,14,32,880.3
0,2,14,32,1211.275
0,2,14,32,1215.9
0,2,14,32,1505.075
0,2,14,32,1137.2
0,2,14,32,1024.275
0,2,14,32,1248.675
0,2,14,32,1088.35
0,2,14,32,583.5
0,2,14,32,902.225
0,2,14,32,1618.3
0,2,14,32,1282.45
0,2,14,32,1201.2
0,2,14,32,1028.425
0,2,14,32,895.3
0,2,14,32,882.275
0,2,14,64,908.75
0,2,14,64,1711.4
0,2,14,64,872.4
0,2,14,64,1554.0
0,2,14,64,898.225
0,2,14,64,1670.575
0,2,14,64,1332.925
0,2,14,64,1683.45
0,2,14,64,1348.325
0,2,14,64,877.525
0,2,14,64,1023.075
0,2,14,64,1414.325
0,2,14,64,672.525
0,2,14,64,1558.425
0,2,14,64,1157.725
0,2,14,64,1494.1
0,2,14,64,1386.75
0,2,14,64,1056.125
0,2,14,64,1423.475
0,2,14,64,1278.85
0,2,14,64,1354.575
0,2,14,64,668.8
0,2,14,64,1210.075
0,2,14,64,1730.35
0,2,14,64,1023.05
0,2,14,64,807.975
0,2,14,64,1218.475
0,2,14,64,1496.55
0,2,14,64,1412.15
0,2,14,64,1261.45
0,2,14,64,1606.95
0,2,14,64,1147.675
0,2,14,64,1295.7
0,2,14,64,728.6
0,2,14,64,1138.375
0,2,14,64,1023.125
0,2,14,64,1054.5
0,2,14,64,1557.25
0,2,14,64,1675.825
0,2,14,64,1652.9
0,2,14,64,1345.475
0,2,14,64,1171.525
0,2,14,64,1565.85
0,2,14,64,1611.225
0,2,14,64,1802.025
0,2,14,64,1002.625
0,2,14,64,1140.325
0,2,14,64,658.3
0,2,14,64,1048.8
0,2,14,64,1249.075
0,2,14,128,1395.775
0,2,14,128,838.5
0,2,14,128,1445.425
0,2,14,128,970.625
0,2,14,128,905.375
0,2,14,128,1290.675
0,2,14,128,710.675
0,2,14,128,1812.45
0,2,14,128,1583.175
0,2,14,128,744.775
0,2,14,128,1010.2
0,2,14,128,1356.2
0,2,14,128,1138.825
0,2,14,128,1020.95
0,2,14,128,1154.8
0,2,14,128,1462.625
0,2,14,128,1147.55
0,2,14,128,1150.525
0,2,14,128,1467.525
0,2,14,128,1303.65
0,2,14,128,931.175
0,2,14,128,1155.825
0,2,14,128,1134.85
0,2,14,128,1000.825
0,2,14,128,965.2
0,2,14,128,840.3
0,2,14,128,916.4
0,2,14,128,1531.275
0,2,14,128,1165.0
0,2,14,128,1202.625
0,2,14,128,1145.6
0,2,14,128,786.3
0,2,14,128,1007.025
0,2,14,128,1240.025
0,2,14,128,1377.575
0,2,14,128,736.55
0,2,14,128,1371.75
0,2,14,128,1272.575
0,2,14,128,1027.475
0,2,14,128,1418.9
0,2,14,128,1252.575
0,2,14,128,798.075
0,2,14,128,993.025
0,2,14,128,1024.95
0,2,14,128,732.45
0,2,14,128,1782.6
0,2,14,128,587.25
0,2,14,128,1037.375
0,2,14,128,1512.225
0,2,14,128,1353.2
0,2,14,256,1222.125
0,2,14,256,1016.7
0,2,14,256,907.1
0,2,14,256,1115.725
0,2,14,256,1221.25
0,2,14,256,1167.9
0,2,14,256,1347.025
0,2,14,256,1408.725
0,2,14,256,1041.05
0,2,14,256,1612.375
0,2,14,256,1380.275
0,2,14,256,1340.85
0,2,14,256,886.225
0,2,14,256,1515.425
0,2,14,256,991.375
0,2,14,256,1032.25
0,2,14,256,1164.45
0,2,14,256,987.675
0,2,14,256,1072.175
0,2,14,256,977.25
0,2,14,256,1236.95
0,2,14,256,1297.525
0,2,14,256,1374.525
0,2,14,256,1247.15
0,2,14,256,1333.175
0,2,14,256,1548.65
0,2,14,256,1076.35
0,2,14,256,671.05
0,2,14,256,1057.225
0,2,14,256,1514.35
0,2,14,256,1104.65
0,2,14,256,1331.975
0,2,14,256,1505.475
0,2,14,256,1753.425
0,2,14,256,1033.075
0,2,14,256,1306.075
0,2,14,256,1512.725
0,2,14,256,1172.45
0,2,14,256,1405.15
0,2,14,256,1444.975
0,2,14,256,1725.025
0,2,14,256,911.275
0,2,14,256,1491.15
0,2,14,256,907.35
0,2,14,256,972.25
0,2,14,256,892.6
0,2,14,256,940.1
0,2,14,256,1379.425
0,2,14,256,1399.175
0,2,14,256,529.2
0,2,16,32,821.575
0,2,16,32,1053.3
0,2,16,32,1122.05
0,2,16,32,1458.275
0,2,16,32,906.65
0,2,16,32,1213.975
0,2,16,32,1151.35
0,2,16,32,1074.4
0,2,16,32,1391.05
0,2,16,32,1316.85
0,2,16,32,1858.35
0,2,16,32,1154.4
0,2,16,32,1287.325
0,2,16,32,736.5
0,2,16,32,1787.35
0,2,16,32,1176.75
0,2,16,32,1874.925
0,2,16,32,1682.525
0,2,16,32,1303.675
0,2,16,32,869.3
0,2,16,32,1227.475
0,2,16,32,834.75
0,2,16,32,1993.725
0,2,16,32,1173.975
0,2,16,32,851.25
0,2,16,32,1213.55
0,2,16,32,1713.15
0,2,16,32,827.525
0,2,16,32,1568.775
0,2,16,32,1217.725
0,2,16,32,852.95
0,2,16,32,1496.175
0,2,16,32,1097.525
0,2,16,32,1175.2
0,2,16,32,1375.15
0,2,16,32,1700.775
0,2,16,32,746.6
0,2,16,32,1676.175
0,2,16,32,1029.375
0,2,16,32,960.325
0,2,16,32,1548.6
0,2,16,32,1389.575
0,2,16,32,1328.075
0,2,16,32,1195.9
0,2,16,32,1389.4
0,2,16,32,1067.15
0,2,16,32,788.075
0,2,16,32,954.0
0,2,16,32,1073.5
0,2,16,32,921.725
0,2,16,64,1347.95
0,2,16,64,1337.975
0,2,16,64,1597.275
0,2,16,64,986.65
0,2,16,64,1330.525
0,2,16,64,1308.425
0,2,16,64,934.25
0,2,16,64,1034.125
0,2,16,64,1086.55
0,2,16,64,1263.975
0,2,16,64,1168.65
0,2,16,64,1169.2
0,2,16,64,1070.425
0,2,16,64,1054.525
0,2,16,64,1166.325
0,2,16,64,1031.125
0,2,16,64,1188.45
0,2,16,64,866.425
0,2,16,64,1066.825
0,2,16,64,1311.35
0,2,16,64,956.725
0,2,16,64,756.275
0,2,16,64,1226.375
0,2,16,64,944.225
0,2,16,64,1456.025
0,2,16,64,1429.6
0,2,16,64,1198.7
0,2,16,64,1122.325
0,2,16,64,1321.425
0,2,16,64,1471.425
0,2,16,64,1495.4
0,2,16,64,1337.35
0,2,16,64,908.2
0,2,16,64,1734.15
